Iniciando
416.00,50.00
417.75,50.00
419.75,50.00
421.50,50.00
423.25,50.00
423.25,50.00
423.25,50.00
427.75,50.00
429.75,50.00
431.50,50.00
433.25,50.00
435.00,50.00
437.00,50.00
438.75,50.00
440.50,50.00
442.50,50.00
444.25,50.00
446.00,50.00
447.75,50.00
449.75,50.00
451.50,50.00
453.25,50.00
453.25,50.00
453.25,50.00
455.75,50.00
457.75,50.00
459.50,50.00
461.25,50.00
463.50,50.00
465.25,50.00
467.00,50.00
468.75,50.00
470.75,50.00
472.50,50.00
474.25,50.00
476.25,50.00
478.00,50.00
479.75,50.00
481.75,50.00
483.50,50.00
485.25,50.00
487.00,50.00
489.00,50.00
490.75,50.00
492.50,50.00
494.50,50.00
496.25,50.00
500.00,50.00
501.75,50.00
503.50,50.00
505.25,50.00
507.25,50.00
509.00,50.00
510.75,50.00
512.75,50.00
514.50,50.00
516.25,50.00
518.25,50.00
520.00,50.00
521.75,50.00
523.50,50.00
525.50,50.00
527.25,50.00
529.00,50.00
531.00,50.00
532.75,50.00
536.50,50.00
538.25,50.00
540.00,50.00
541.75,50.00
543.75,50.00
545.50,50.00
547.25,50.00
549.00,50.00
551.00,50.00
552.75,50.00
554.50,50.00
556.50,50.00
558.25,50.00
560.00,50.00
561.75,50.00
563.75,50.00
565.50,50.00
567.25,50.00
569.00,50.00
572.75,50.00
574.50,50.00
576.50,50.00
578.25,50.00
580.00,50.00
581.75,50.00
583.75,50.00
585.50,50.00
587.25,50.00
589.00,50.00
591.00,50.00
592.75,50.00
594.50,50.00
596.25,50.00
598.25,50.00
600.00,50.00
601.75,50.00
603.50,50.00
605.25,50.00
609.00,50.00
610.75,50.00
612.50,50.00
614.50,50.00
616.25,50.00
618.00,50.00
619.75,50.00
621.50,50.00
623.50,50.00
625.25,50.00
627.00,50.00
628.75,50.00
630.50,50.00
632.50,50.00
634.25,50.00
636.00,50.00
637.75,50.00
639.50,50.00
639.50,50.00
641.75,50.00
643.75,50.00
646.00,50.00
647.75,50.00
649.50,50.00
651.25,50.00
653.00,50.00
655.00,50.00
656.75,50.00
658.50,50.00
660.25,50.00
662.00,50.00
663.75,50.00
665.50,50.00
667.50,50.00
669.25,50.00
671.00,50.00
672.75,50.00
674.50,50.00
676.25,50.00
678.00,50.00
681.50,50.00
683.25,50.00
685.25,50.00
687.00,50.00
688.75,50.00
690.50,50.00
692.25,50.00
694.00,50.00
695.75,50.00
697.50,50.00
699.25,50.00
701.00,50.00
702.75,50.00
704.75,50.00
706.50,50.00
708.25,50.00
710.00,50.00
711.75,50.00
713.50,50.00
717.00,50.00
718.75,50.00
720.50,50.00
722.25,50.00
724.00,50.00
725.75,50.00
727.50,50.00
729.25,50.00
731.00,50.00
732.75,50.00
734.50,50.00
736.25,50.00
738.00,50.00
739.75,50.00
741.50,50.00
743.25,50.00
745.00,50.00
746.75,50.00
748.50,50.00
752.00,50.00
753.75,50.00
755.50,50.00
757.25,50.00
759.00,50.00
760.75,50.00
762.50,50.00
764.25,50.00
766.00,50.00
767.75,50.00
769.50,50.00
771.25,50.00
772.75,50.00
774.50,50.00
776.25,50.00
778.00,50.00
779.75,50.00
781.50,50.00
783.25,50.00
786.75,50.00
788.50,50.00
790.25,50.00
791.75,50.00
793.50,50.00
795.25,50.00
797.00,50.00
798.75,50.00
800.50,50.00
802.25,50.00
803.75,50.00
805.50,50.00
807.25,50.00
809.00,50.00
810.75,50.00
812.50,50.00
814.25,50.00
815.75,50.00
817.50,50.00
821.00,50.00
822.75,50.00
824.25,50.00
826.00,50.00
827.75,50.00
829.50,50.00
831.25,50.00
832.75,50.00
834.50,50.00
836.25,50.00
838.00,50.00
839.75,50.00
841.25,50.00
843.00,50.00
844.75,50.00
846.50,50.00
848.00,50.00
849.75,50.00
851.50,50.00
854.75,50.00
856.50,50.00
858.25,50.00
860.00,50.00
861.50,50.00
863.25,50.00
865.00,50.00
866.50,50.00
868.25,50.00
870.00,50.00
871.50,50.00
873.25,50.00
875.00,50.00
876.75,50.00
878.25,50.00
880.00,50.00
881.75,50.00
883.25,50.00
885.00,50.00
888.25,50.00
890.00,50.00
891.75,50.00
893.25,50.00
895.00,50.00
896.50,50.00
898.25,50.00
900.00,50.00
901.50,50.00
903.25,50.00
905.00,50.00
906.50,50.00
908.25,50.00
909.75,50.00
911.50,50.00
913.25,50.00
914.75,50.00
916.50,50.00
918.00,50.00
921.50,50.00
923.00,50.00
924.75,50.00
926.25,50.00
928.00,50.00
929.50,50.00
931.25,50.00
933.00,50.00
934.50,50.00
936.25,50.00
937.75,50.00
939.50,50.00
941.00,50.00
942.75,50.00
944.25,50.00
946.00,50.00
947.50,50.00
949.25,50.00
950.75,50.00
954.00,50.00
955.75,50.00
957.25,50.00
959.00,50.00
960.50,50.00
962.25,50.00
963.75,50.00
965.50,50.00
967.00,50.00
968.75,50.00
970.25,50.00
972.00,50.00
973.50,50.00
975.00,50.00
976.75,50.00
978.25,50.00
980.00,50.00
981.50,50.00
983.25,50.00
986.50,50.00
988.00,50.00
989.50,50.00
991.25,50.00
992.75,50.00
994.50,50.00
996.00,50.00
997.50,50.00
999.25,50.00
1000.75,50.00
1002.50,50.00
1004.00,50.00
1005.50,50.00
1007.25,50.00
1008.75,50.00
1010.25,50.00
1012.00,50.00
1013.50,50.00
1015.00,50.00
1018.25,50.00
1019.75,50.00
1021.50,50.00
1023.00,50.00
1024.50,50.00
1026.25,50.00
1027.75,50.00
1029.25,50.00
1031.00,50.00
1032.50,50.00
1034.00,50.00
1035.75,50.00
1037.25,50.00
1038.75,50.00
1040.25,50.00
1042.00,50.00
1043.50,50.00
1045.00,50.00
1046.75,50.00
1049.75,50.00
1051.25,50.00
1053.00,50.00
1054.50,50.00
1056.00,50.00
1057.50,50.00
1059.25,50.00
1060.75,50.00
1062.25,50.00
1063.75,50.00
1065.25,50.00
1067.00,50.00
1068.50,50.00
1070.00,50.00
1071.50,50.00
1073.00,50.00
1074.75,50.00
1076.25,50.00
1077.75,50.00
1080.75,50.00
1082.50,50.00
1084.00,50.00
1085.50,50.00
1087.00,50.00
1088.50,50.00
1090.00,50.00
1091.50,50.00
1093.25,50.00
1094.75,50.00
1096.25,50.00
1097.75,50.00
1099.25,50.00
1100.75,50.00
1102.25,50.00
1103.75,50.00
1105.50,50.00
1107.00,50.00
1108.50,50.00
1111.50,50.00
1113.00,50.00
1114.50,50.00
1116.00,50.00
1117.50,50.00
1119.00,50.00
1120.50,50.00
1122.00,50.00
1123.50,50.00
1125.25,50.00
1126.75,50.00
1128.25,50.00
1129.75,50.00
1131.25,50.00
1132.75,50.00
1134.25,50.00
1135.75,50.00
1137.25,50.00
1138.75,50.00
1141.75,50.00
1143.25,50.00
1144.75,50.00
1146.25,50.00
1147.75,50.00
1149.25,50.00
1150.75,50.00
1152.25,50.00
1153.75,50.00
1155.00,50.00
1156.50,50.00
1158.00,50.00
1159.50,50.00
1161.00,50.00
1162.50,50.00
1164.00,50.00
1165.50,50.00
1167.00,50.00
1168.50,50.00
1171.50,50.00
1173.00,50.00
1174.25,50.00
1175.75,50.00
1177.25,50.00
1178.75,50.00
1180.25,50.00
1181.75,50.00
1183.25,50.00
1184.75,50.00
1186.00,50.00
1187.50,50.00
1189.00,50.00
1190.50,50.00
1192.00,50.00
1193.50,50.00
1194.75,50.00
1196.25,50.00
1197.75,50.00
1200.75,50.00
1202.00,50.00
1203.50,50.00
1205.00,50.00
1206.50,50.00
1208.00,50.00
1209.25,50.00
1210.75,50.00
1212.25,50.00
1213.75,50.00
1215.00,50.00
1216.50,50.00
1218.00,50.00
1219.50,50.00
1220.75,50.00
1222.25,50.00
1223.75,50.00
1225.00,50.00
1226.50,50.00
1229.50,50.00
1230.75,50.00
1232.25,50.00
1233.75,50.00
1235.00,50.00
1236.50,50.00
1238.00,50.00
1239.25,50.00
1240.75,50.00
1242.25,50.00
1243.50,50.00
1245.00,50.00
1246.50,50.00
1247.75,50.00
1249.25,50.00
1250.50,50.00
1252.00,50.00
1253.50,50.00
1254.75,50.00
1257.50,50.00
1259.00,50.00
1260.50,50.00
1261.75,50.00
1263.25,50.00
1264.50,50.00
1266.00,50.00
1267.25,50.00
1268.75,50.00
1270.25,50.00
1271.50,50.00
1273.00,50.00
1274.25,50.00
1275.75,50.00
1277.00,50.00
1278.50,50.00
1279.75,50.00
1281.25,50.00
1282.50,50.00
1285.25,50.00
1286.75,50.00
1288.00,50.00
1289.50,50.00
1290.75,50.00
1292.25,50.00
1293.50,50.00
1295.00,50.00
1296.25,50.00
1297.75,50.00
1299.00,50.00
1300.25,50.00
1301.75,50.00
1303.00,50.00
1304.50,50.00
1305.75,50.00
1307.25,50.00
1308.50,50.00
1309.75,50.00
1312.50,50.00
1314.00,50.00
1315.25,50.00
1316.50,50.00
1318.00,50.00
1319.25,50.00
1320.50,50.00
1322.00,50.00
1323.25,50.00
1324.75,50.00
1326.00,50.00
1327.25,50.00
1328.75,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
0.00,50.00
